# x y1 y2
7.687687687687687621e+00 2.591359010435693305e-02 -1.054216801353406556e-02
7.697697697697697627e+00 1.002504236154849321e-01 9.346211063913008749e-06
7.707707707707707634e+00 -1.269576549789560097e-02 2.599846083591076870e-02
7.717717717717717640e+00 8.531867006096566231e-03 1.862158246745860418e-02
7.727727727727727647e+00 1.787433816201096717e-02 1.335501290293215557e-02
7.737737737737737653e+00 2.993943021844876901e-02 9.016321442504998673e-04
7.747747747747747660e+00 7.732749050720534589e-02 -4.744857136942301490e-02
7.757757757757757666e+00 2.464794590641871189e-02 4.447104578721210177e-03
7.767767767767767673e+00 -4.142303429206742327e-02 3.579378254363272532e-02
7.777777777777777679e+00 7.623558617153158856e-02 6.475382185991963163e-03
7.787787787787787686e+00 -5.169048496954194855e-02 -1.201833283311548421e-02
7.797797797797797692e+00 -3.384257519446046830e-02 -3.086505560819406691e-02
7.807807807807807698e+00 -6.608478998214989408e-02 -4.842220875142280202e-03
7.817817817817817705e+00 6.456494526682765578e-02 2.777922217689704140e-02
7.827827827827827711e+00 1.905181494593132657e-03 1.842998998031175964e-02
7.837837837837837718e+00 9.900308422808565267e-02 3.870067370583578619e-03
7.847847847847847724e+00 9.318074779537676572e-03 4.499062604920857182e-03
7.857857857857857731e+00 8.296398521269263832e-03 3.985049321473605605e-02
7.867867867867867737e+00 4.271823434251426077e-02 -5.720499518672277767e-02
7.877877877877877744e+00 1.004867983895261219e-01 1.323522788255871753e-02
7.887887887887887750e+00 -2.927916187710362037e-03 1.053429600017846864e-02
7.897897897897897757e+00 8.221509018634007293e-02 7.899652528044760758e-02
7.907907907907907763e+00 -5.680538477660529439e-02 2.684928807799715975e-02
7.917917917917917769e+00 1.773530928761559572e-02 5.739748114722297012e-02
7.927927927927927776e+00 2.664660486457851030e-02 5.027035961177416662e-02
7.937937937937937782e+00 -3.382684269142668260e-02 1.418537417741816929e-02
7.947947947947947789e+00 2.212649853770233543e-02 -4.364082550353690776e-02
7.957957957957957795e+00 9.328070443346526963e-03 -2.469676072328416683e-02
7.967967967967967802e+00 4.676774890459009515e-02 2.519937482008972884e-02
7.977977977977977808e+00 -1.320989695547417249e-02 -2.351027439680633893e-02
7.987987987987987815e+00 6.623783156636721403e-02 -4.420667371480903329e-02
7.997997997997997821e+00 3.485339381405424403e-02 1.683234593994064471e-02
8.008008008008008716e+00 8.439149621724352512e-02 -1.053604004195111575e-03
8.018018018018018722e+00 4.998079451144754604e-02 1.775576243002346954e-02
8.028028028028028729e+00 1.769474530642558413e-02 -1.124171284485808199e-02
8.038038038038038735e+00 -2.369328216868756692e-02 -3.008152032387378244e-02
8.048048048048048742e+00 1.722780241702664417e-01 1.087684145593991770e-02
8.058058058058058748e+00 5.606757952928306810e-02 -2.170884926254061306e-02
8.068068068068068754e+00 -4.615881589150708925e-02 -2.138497232729884984e-02
8.078078078078078761e+00 -4.539388070949579301e-02 3.906483190598075000e-02
8.088088088088088767e+00 4.280444364072642782e-02 -2.357084104579005093e-02
8.098098098098098774e+00 3.045358756075548790e-02 7.648223325653282119e-03
8.108108108108108780e+00 3.351705478052662696e-02 -2.283494056605688948e-03
8.118118118118118787e+00 4.444651196764901058e-02 3.438281434923689400e-02
8.128128128128128793e+00 -5.217175888342490825e-02 9.948333795440999702e-03
8.138138138138138800e+00 1.411856678733494630e-01 2.641104253857682466e-02
8.148148148148148806e+00 -1.289702337339861116e-02 6.242556857767498496e-02
8.158158158158158813e+00 5.748630311456023531e-03 -2.022127955141500479e-03
8.168168168168168819e+00 1.831743963610733827e-02 -4.457728805618056678e-02
8.178178178178178825e+00 3.931669611761354904e-02 2.398038505180063312e-02
8.188188188188188832e+00 2.192694035409891232e-02 1.273804529981826736e-02
8.198198198198198838e+00 -4.909375320084202743e-02 -5.439506628080211306e-03
8.208208208208208845e+00 2.552330427807366145e-03 -2.388769812953531538e-02
8.218218218218218851e+00 1.156871129305499235e-02 -1.966176953118024123e-02
8.228228228228228858e+00 3.647792342749388989e-02 -1.221359454308778604e-02
8.238238238238238864e+00 4.248969177795019342e-02 -4.390236743030662137e-02
8.248248248248248871e+00 8.913750915464160873e-05 -3.779556124345843926e-02
8.258258258258258877e+00 2.388805489846428098e-02 -1.659168084246179578e-02
8.268268268268268884e+00 7.960802609701542187e-02 -2.081870844408394497e-02
8.278278278278278890e+00 1.696034722510398121e-02 -4.619173827978854258e-02
8.288288288288288896e+00 7.160672033303665251e-02 1.789569435357783386e-02
8.298298298298298903e+00 9.483454008412894182e-03 2.825280618558334220e-03
8.308308308308308909e+00 -6.470219076578186124e-02 -1.629714879267744540e-02
8.318318318318318916e+00 1.829606926976051068e-02 -1.984967834468616757e-02
8.328328328328328922e+00 -2.917077692954829146e-02 2.234859287322316090e-02
8.338338338338338929e+00 5.623923621525789285e-02 5.818429965199287124e-02
8.348348348348348935e+00 -4.599367462412372320e-02 2.098665963263717307e-02
8.358358358358358942e+00 3.023254574025081853e-02 1.108836834813780800e-02
8.368368368368368948e+00 4.114700798354401640e-02 -4.903634745986554938e-02
8.378378378378378954e+00 9.097255210892090521e-03 2.199388606076831468e-02
8.388388388388388961e+00 2.497728042647940835e-02 -2.501349278473921373e-03
8.398398398398398967e+00 -2.214901082170189425e-02 4.760641918506970660e-02
8.408408408408408974e+00 2.406875354263339831e-02 3.362146912068956356e-02
8.418418418418418980e+00 1.233279095270213288e-01 -4.099410925066013234e-02
8.428428428428428987e+00 2.222106791357184377e-02 4.514097098463747126e-02
8.438438438438438993e+00 4.133520041559821806e-02 -1.365511864644059067e-03
8.448448448448449000e+00 5.866299593502943138e-03 2.284750706653363578e-02
8.458458458458459006e+00 7.759543691521381126e-02 -1.918140663181910899e-03
8.468468468468469013e+00 7.027603419068956248e-02 4.930122083105919345e-02
8.478478478478479019e+00 -3.977703718914621378e-02 2.859411179266701380e-02
8.488488488488489025e+00 1.384603538345068573e-02 4.069818825583653744e-03
8.498498498498499032e+00 3.664904345662213514e-02 8.158129619258847401e-03
8.508508508508509038e+00 -5.561149677452550955e-02 2.651478879132048230e-02
8.518518518518519045e+00 4.994898904704631049e-02 1.175439976923236748e-02
8.528528528528529051e+00 -5.961529141859491648e-02 -4.303916337400614384e-02
8.538538538538539058e+00 1.004340442008200707e-03 -3.620152953740388146e-02
8.548548548548549064e+00 -1.947377584995018535e-02 -3.303025745459402251e-02
8.558558558558559071e+00 -7.247541727404564239e-03 -1.422880443982480793e-02
8.568568568568569077e+00 1.099410177686700324e-01 5.576477289364391299e-02
8.578578578578579084e+00 7.091928873435823788e-02 -3.612102749252175254e-02
8.588588588588589090e+00 4.443876009848437419e-02 1.394374904830490876e-02
8.598598598598599096e+00 4.729408148078328988e-02 6.986514930999486797e-03
8.608608608608609103e+00 3.579303599392615661e-04 -4.170844350086332086e-02
8.618618618618619109e+00 -3.942274171011411754e-02 3.612425471444431074e-02
8.628628628628629116e+00 -6.232607477472799223e-02 -5.608298301467589536e-02
8.638638638638639122e+00 1.001955890310345099e-02 3.601385260177734915e-02
8.648648648648649129e+00 -5.299117549767450724e-02 -1.443991782929724202e-02
8.658658658658659135e+00 -5.062496046024451274e-02 -3.346853454491791752e-02
8.668668668668669142e+00 -7.110912688590906305e-02 -1.231142531730595319e-02
8.678678678678679148e+00 -5.314126649435909309e-03 3.105476757237788168e-02
8.688688688688689155e+00 1.845939429281269473e-02 3.480385847702559959e-02
8.698698698698699161e+00 3.621561781921668610e-02 3.131931551315838419e-02
8.708708708708709167e+00 5.949534934556025695e-02 1.354220101292187908e-02
8.718718718718719174e+00 -3.653850347045615315e-02 3.807423148357601261e-03
8.728728728728729180e+00 5.056950092032422295e-02 2.420444386136747644e-02
8.738738738738739187e+00 -5.147139556323523935e-03 -3.333217405409233391e-02
8.748748748748749193e+00 -4.741994962181544926e-02 -3.718987150923769303e-02
8.758758758758759200e+00 -4.078214887067004718e-02 -3.873368558875329992e-02
8.768768768768769206e+00 6.998314305531026791e-02 -1.002016500387912894e-02
8.778778778778779213e+00 2.216761145730095778e-02 3.705225468114542453e-02
8.788788788788789219e+00 6.379977678864182100e-02 2.477532202585030845e-04
8.798798798798799226e+00 1.257814387836682368e-01 -2.480380357970666041e-02
8.808808808808809232e+00 -5.074469508164129034e-02 -3.367706407327387356e-03
8.818818818818819238e+00 8.590247672468340201e-03 -3.011330679855269560e-02
8.828828828828829245e+00 -8.322709744270434529e-03 7.153730027383888197e-03
8.838838838838839251e+00 -1.157412562758707540e-02 7.699076574590045519e-02
8.848848848848849258e+00 1.222030707600211055e-02 -4.658777887969553153e-03
8.858858858858859264e+00 5.478466729323219070e-02 -3.242508192917764598e-02
8.868868868868869271e+00 1.032448881290860682e-01 -6.500346441849920442e-02
8.878878878878879277e+00 5.196624880285933418e-02 3.914029309695115505e-02
8.888888888888889284e+00 -9.488680113630307278e-02 -4.469102766113281291e-03
8.898898898898899290e+00 4.340382512433471618e-02 1.193774708897260648e-03
8.908908908908909297e+00 7.099381418906187957e-02 -2.120327782987415852e-02
8.918918918918919303e+00 -5.688716542219682260e-02 2.301337745749499480e-02
8.928928928928929309e+00 1.927124839979863294e-02 -1.882183629130121730e-02
8.938938938938939316e+00 4.038183694351805963e-02 3.713516326987764682e-02
8.948948948948949322e+00 6.521369963017646654e-02 -3.274897313012694461e-02
8.958958958958959329e+00 -3.177728164976287295e-02 6.453176146095783439e-02
8.968968968968969335e+00 -4.028136195506946265e-02 -1.582673256790175301e-02
8.978978978978979342e+00 6.354735689875443128e-02 2.179571796364923250e-02
8.988988988988989348e+00 -1.856465998974052636e-02 -1.876822012061113085e-02
8.998998998998999355e+00 -4.019034415563632612e-02 5.664533166837880385e-02
9.009009009009009361e+00 -1.763346592153816270e-02 -3.687249276596697017e-02
9.019019019019019368e+00 -6.206448438073704915e-02 3.016426891412195364e-03
9.029029029029029374e+00 -6.049335259458579056e-02 -4.803635966440197858e-02
9.039039039039039380e+00 3.476971321823813660e-02 -5.711728463706664677e-02
9.049049049049049387e+00 -5.664911596408342409e-02 1.638230618043115885e-02
9.059059059059059393e+00 2.287081551736618382e-02 2.895601029164656184e-02
9.069069069069069400e+00 8.874850321515873053e-02 -1.119098862980871280e-02
9.079079079079079406e+00 3.540460499857670668e-02 6.280285549350529510e-03
9.089089089089089413e+00 -2.502468383500438057e-02 2.168417560501035082e-02
9.099099099099099419e+00 1.213809329694392168e-02 -3.366566091916634029e-02
9.109109109109109426e+00 6.072553016487906158e-03 8.886206980374252926e-03
9.119119119119119432e+00 -1.196626602655426891e-02 -4.179512569016483742e-02
9.129129129129129439e+00 -1.577066253319138814e-02 -1.595108156235064412e-02
9.139139139139139445e+00 -2.394036891107855294e-02 -4.953126965802082809e-02
9.149149149149149451e+00 -5.978519180779464509e-02 -1.465549902631083437e-02
9.159159159159159458e+00 2.347189449300821421e-02 -1.812140801053127234e-02
9.169169169169169464e+00 -5.772703599168615973e-02 -5.171398860811483172e-02
9.179179179179179471e+00 -5.242106398546084872e-03 1.552468355962972196e-02
9.189189189189189477e+00 2.994015776784109475e-02 4.292377418999606536e-02
9.199199199199199484e+00 -6.198515563967291198e-02 1.696978538982185300e-02
9.209209209209209490e+00 1.547653660501219913e-02 2.629652884776094088e-02
9.219219219219219497e+00 -2.043266080252925318e-02 -4.824508659793631804e-02
9.229229229229229503e+00 6.393786964138317708e-02 -2.244446952753485769e-02
9.239239239239239510e+00 1.054907094750311310e-02 -2.993537709153873752e-02
9.249249249249249516e+00 5.587219225808620106e-03 4.986820973560152082e-02
9.259259259259259522e+00 -2.091791289701107337e-02 9.519814788186253818e-02
9.269269269269269529e+00 1.832324920685208039e-02 2.282132575665674068e-02
9.279279279279279535e+00 -2.673447907047468187e-03 3.949348236617881980e-02
9.289289289289289542e+00 -6.507835342187736488e-03 1.312270147888666867e-02
9.299299299299299548e+00 -6.131592938001724502e-02 3.216557788922770611e-02
9.309309309309309555e+00 5.819361691931837499e-02 -4.465937864095800847e-02
9.319319319319319561e+00 -3.771290393575900401e-02 -4.788801484277246945e-02
9.329329329329329568e+00 -5.296862379764597645e-02 -4.690868713452566070e-03
9.339339339339339574e+00 -1.241808710451618007e-04 -2.884825138126688449e-02
9.349349349349349581e+00 -4.876305596972730499e-02 6.598678361004961523e-02
9.359359359359359587e+00 -1.107896841808205662e-01 -1.737904154050538830e-02
9.369369369369369593e+00 -8.309477113541945820e-03 7.053183167843889156e-02
9.379379379379379600e+00 5.046956120495293269e-02 2.230158135769541583e-02
9.389389389389389606e+00 4.651400345443751361e-02 -3.588119046651148947e-02
9.399399399399399613e+00 7.579624885990371430e-02 1.337464514453081711e-02
9.409409409409409619e+00 -3.200385131890746276e-02 -8.005735847931575583e-03
9.419419419419419626e+00 9.378385357924343135e-02 -2.769960420570623943e-02
9.429429429429429632e+00 8.468895887937394340e-02 1.327561557333288567e-02
9.439439439439439639e+00 -3.409312816157487880e-02 2.274361734493546283e-02
9.449449449449449645e+00 1.333820748264160083e-01 3.669946107903510057e-02
9.459459459459459651e+00 -3.382316150021021095e-02 -4.884637645759314778e-02
9.469469469469469658e+00 -3.834065588362534777e-02 -2.282692732737059971e-02
9.479479479479479664e+00 -7.468327426412989245e-02 -3.619687259811513354e-03
9.489489489489489671e+00 7.488859003946195247e-02 -1.248836470668264476e-02
9.499499499499499677e+00 -2.532909452554473785e-03 5.024281153467490685e-03
9.509509509509509684e+00 1.795528577849253918e-02 -3.365670720723390463e-02
9.519519519519519690e+00 1.448171858158658377e-02 -6.124215611092408140e-03
9.529529529529529697e+00 -3.451113198883631883e-02 -3.963376611337141031e-02
9.539539539539539703e+00 -4.751751192972778620e-02 -5.261508726063865958e-03
9.549549549549549710e+00 -6.853709632794395545e-02 -5.537472959709362208e-03
9.559559559559559716e+00 4.464425252935012856e-02 8.507643119037561338e-04
9.569569569569569722e+00 -4.292108271884113521e-03 -9.497746835737199550e-03
9.579579579579579729e+00 -5.440516878050120908e-02 -5.261841160779923143e-02
9.589589589589589735e+00 7.633179959743921841e-03 7.522202654960180590e-02
9.599599599599599742e+00 5.585035111359528542e-02 -2.141596930827840625e-02
9.609609609609609748e+00 8.085860481112755807e-03 1.210293550328191657e-02
9.619619619619619755e+00 5.177257000826759187e-02 1.897952891169492340e-02
9.629629629629629761e+00 -3.585888838314266885e-02 -7.086034540352675881e-02
9.639639639639639768e+00 3.155872668185970981e-02 -2.282330707437611739e-02
9.649649649649649774e+00 -6.933831338792822985e-02 2.788369240568136509e-02
9.659659659659659781e+00 -2.613971279554667612e-02 1.628614521108848537e-02
9.669669669669669787e+00 -3.115385456644195056e-02 9.019942039259065810e-04
9.679679679679679793e+00 4.165547072890731124e-03 -3.549634414689269157e-02
9.689689689689689800e+00 -4.691360573302989084e-02 -3.076536501198919374e-02
9.699699699699699806e+00 7.213600441196992008e-02 2.819347215280116475e-02
9.709709709709709813e+00 -6.305175587072131549e-02 -3.444435038045574188e-02
9.719719719719719819e+00 2.366799971622175671e-03 3.771283793809774437e-02
9.729729729729729826e+00 -3.967492042693435833e-02 -2.028773261740981007e-02
9.739739739739739832e+00 1.895340008247273222e-02 6.507881327618463474e-04
9.749749749749749839e+00 -8.282833100406333804e-02 -1.691306035270516081e-02
9.759759759759759845e+00 -2.667884207652089501e-02 7.547824381527790984e-04
9.769769769769769852e+00 4.970457568717067537e-02 -5.266688363441660026e-02
9.779779779779779858e+00 2.538230485295971117e-02 -3.829903497220044778e-02
9.789789789789789864e+00 2.043150464582775896e-02 -4.453705252740496577e-03
9.799799799799799871e+00 -2.599474408663295967e-03 -2.682535269156083660e-02
9.809809809809809877e+00 -3.509209269151022936e-02 3.396574392776941908e-03
9.819819819819819884e+00 6.302288881125131526e-02 -3.567181415711075804e-02
9.829829829829829890e+00 -3.255071215798985024e-03 -4.892605077714532597e-02
9.839839839839839897e+00 1.312689928294560882e-02 1.774058151793436386e-02
9.849849849849849903e+00 2.680614929505180724e-02 3.458376151714357555e-02
9.859859859859859910e+00 3.747137593392484839e-02 -1.285559220662080542e-03
9.869869869869869916e+00 1.131806509800790395e-01 -2.520365820508044946e-02
9.879879879879879923e+00 1.420022914623842065e-02 -1.141840383285590461e-02
9.889889889889889929e+00 -5.812143799999664254e-03 -2.150711724292667451e-02
9.899899899899899935e+00 8.633547032781339892e-02 1.080792548468855613e-02
9.909909909909909942e+00 -6.433537345523113182e-02 -3.571669131870063713e-02
9.919919919919919948e+00 8.681190815798488225e-02 -2.260395179843238678e-02
9.929929929929929955e+00 3.904939958171634029e-02 -1.507865317727219087e-02
9.939939939939939961e+00 5.330024451444578815e-02 2.763754916118710964e-02
9.949949949949949968e+00 -6.506919501068407496e-02 -5.351340111786253434e-03
9.959959959959959974e+00 -5.681828954377875218e-02 -1.120931154821357047e-03
9.969969969969969981e+00 -6.828235130414840592e-02 -2.887136117557376810e-03
9.979979979979979987e+00 -2.941214109417884196e-03 1.119541026392691097e-02
9.989989989989989994e+00 -3.548764567229972106e-02 -1.950783391400943284e-02
1.000000000000000000e+01 5.464292780100032942e-02 2.721262281510608561e-02
